hsa-lncRNA2400	-
hsa-lncRNA2401	-
hsa-lncRNA2402	-
hsa-lncRNA2404	-
hsa-lncRNA2405	-
hsa-lncRNA2406-1	-
hsa-lncRNA2406-2	-
hsa-lncRNA2406-3	-
hsa-lncRNA2408	-
hsa-lncRNA2409-1	-
hsa-lncRNA2409-2	-
hsa-lncRNA2409-3	-
hsa-lncRNA2409-4	-
hsa-lncRNA2413-3	-
hsa-lncRNA2413-5	-
hsa-lncRNA2414	-
hsa-lncRNA2415	-
hsa-lncRNA2416	-
hsa-lncRNA2417	-
hsa-lncRNA2419	-
hsa-lncRNA2420	-
hsa-lncRNA2421-1	-
hsa-lncRNA2421-2	-
hsa-lncRNA2423	-
hsa-lncRNA2424-2	-
hsa-lncRNA2424-3	-
hsa-lncRNA2426-1	-
hsa-lncRNA2427	-
hsa-lncRNA2428	-
hsa-lncRNA2429	-
hsa-lncRNA2430	-
hsa-lncRNA2432-3	-
hsa-lncRNA2433	-
hsa-lncRNA2434	-
hsa-lncRNA2435	-
hsa-lncRNA2436	-
hsa-lncRNA2437	-
hsa-lncRNA2438	-
hsa-lncRNA2439	-
hsa-lncRNA2440	-
hsa-lncRNA2443-1	-
hsa-lncRNA2444	-
hsa-lncRNA2447-1	-
hsa-lncRNA2447-2	-
hsa-lncRNA2448-1	-
hsa-lncRNA2448-2	-
hsa-lncRNA2451-1	-
hsa-lncRNA2451-2	-
hsa-lncRNA2451-3	-
hsa-lncRNA2452	-
hsa-lncRNA2453	-
hsa-lncRNA2454	-
hsa-lncRNA2457	-
hsa-lncRNA2458	-
hsa-lncRNA2459	-
hsa-lncRNA2460	-
hsa-lncRNA2461	-
hsa-lncRNA2462	-
hsa-lncRNA2463	-
hsa-lncRNA2464	-
hsa-lncRNA2466-4	-
hsa-lncRNA2467	-
hsa-lncRNA2468	-
hsa-lncRNA2470	-
hsa-lncRNA2471	-
hsa-lncRNA2472	-
hsa-lncRNA2473	-
hsa-lncRNA2474	-
hsa-lncRNA2475	-
hsa-lncRNA2476-1	-
hsa-lncRNA2476-2	-
hsa-lncRNA2476-3	-
hsa-lncRNA2477	-
hsa-lncRNA2478	-
hsa-lncRNA2479	-
hsa-lncRNA2483	-
hsa-lncRNA2484	-
hsa-lncRNA2486	-
hsa-lncRNA2487	-
hsa-lncRNA2488	-
hsa-lncRNA2490-1	-
hsa-lncRNA2490-2	-
hsa-lncRNA2491	-
hsa-lncRNA2493-2	-
hsa-lncRNA2494	-
hsa-lncRNA2495	-
hsa-lncRNA2497	-
hsa-lncRNA2498	-
hsa-lncRNA2499	-
hsa-lncRNA2500	-
hsa-lncRNA2501	-
hsa-lncRNA2502	-
hsa-lncRNA2503	-
hsa-lncRNA2504	-
hsa-lncRNA2507	-
hsa-lncRNA2508	-
hsa-lncRNA2510	-
hsa-lncRNA2511	-
hsa-lncRNA2512	-
hsa-lncRNA2514	-
hsa-lncRNA2515	-
hsa-lncRNA2516	-
hsa-lncRNA2517	-
hsa-lncRNA2518	-
hsa-lncRNA2519	-
hsa-lncRNA2520	-
hsa-lncRNA2521	-
hsa-lncRNA2522	-
hsa-lncRNA2523	-
hsa-lncRNA2525	-
hsa-lncRNA2526	-
hsa-lncRNA2527	-
hsa-lncRNA2530	-
hsa-lncRNA2531	-
hsa-lncRNA2532	-
hsa-lncRNA2533	-
hsa-lncRNA2534	-
hsa-lncRNA2535-3	-
hsa-lncRNA2538	-
hsa-lncRNA2539	-
hsa-lncRNA2541	-
hsa-lncRNA2542	-
hsa-lncRNA2543	-
hsa-lncRNA2544	-
hsa-lncRNA2545	-
hsa-lncRNA2546	-
hsa-lncRNA2547	-
hsa-lncRNA2549	-
hsa-lncRNA2550	-
hsa-lncRNA2551	-
hsa-lncRNA2552	-
hsa-lncRNA2553	-
hsa-lncRNA2554	-
hsa-lncRNA2555	-
hsa-lncRNA2556-1	-
hsa-lncRNA2556-2	-
hsa-lncRNA2556-3	-
hsa-lncRNA2556-4	-
hsa-lncRNA2557	-
hsa-lncRNA2559	-
hsa-lncRNA2561-1	-
hsa-lncRNA2561-2	-
hsa-lncRNA2562-1	-
hsa-lncRNA2563	-
hsa-lncRNA2565	-
hsa-lncRNA2566	-
hsa-lncRNA2567	-
hsa-lncRNA2569-1	-
hsa-lncRNA2569-2	-
hsa-lncRNA2571	-
hsa-lncRNA2572	-
hsa-lncRNA2576	-
hsa-lncRNA2577	-
hsa-lncRNA2578	-
hsa-lncRNA2581	-
hsa-lncRNA2582	-
hsa-lncRNA2583	-
hsa-lncRNA2584	-
hsa-lncRNA2585	-
hsa-lncRNA2586	-
hsa-lncRNA2587	-
hsa-lncRNA2588	-
hsa-lncRNA2589-1	-
hsa-lncRNA2589-2	-
hsa-lncRNA2589-3	-
hsa-lncRNA2590	-
hsa-lncRNA2591	-
hsa-lncRNA2592	-
hsa-lncRNA2593-1	-
hsa-lncRNA2593-2	-
hsa-lncRNA2593-3	-
hsa-lncRNA2593-4	-
hsa-lncRNA2593-5	-
hsa-lncRNA2594	-
hsa-lncRNA2595	-
hsa-lncRNA2596	-
hsa-lncRNA2597	-
hsa-lncRNA2598	-
hsa-lncRNA2599	-
hsa-lncRNA2600	-
hsa-lncRNA2604	-
hsa-lncRNA2606	-
hsa-lncRNA2607	-
hsa-lncRNA2608	-
hsa-lncRNA2609	-
hsa-lncRNA2610	-
hsa-lncRNA2611-2	-
hsa-lncRNA2611-3	-
hsa-lncRNA2611-5	-
hsa-lncRNA2611-6	-
hsa-lncRNA2612-1	-
hsa-lncRNA2612-2	-
hsa-lncRNA2613	-
hsa-lncRNA2614	-
hsa-lncRNA2615	-
hsa-lncRNA2617	-
hsa-lncRNA2618	-
hsa-lncRNA2619	-
hsa-lncRNA2620	-
hsa-lncRNA2621	-
hsa-lncRNA2622	-
hsa-lncRNA2623	-
hsa-lncRNA2624	-
hsa-lncRNA2625	-
hsa-lncRNA2627-2	-
hsa-lncRNA2628	-
hsa-lncRNA2629-1	-
hsa-lncRNA2629-2	-
hsa-lncRNA2630-1	-
hsa-lncRNA2630-2	-
hsa-lncRNA2631	-
hsa-lncRNA2632	-
hsa-lncRNA2633	-
hsa-lncRNA2635	-
hsa-lncRNA2636	-
hsa-lncRNA2637	-
hsa-lncRNA2638	-
hsa-lncRNA2639	-
hsa-lncRNA2640	-
hsa-lncRNA2641	-
hsa-lncRNA2642	-
hsa-lncRNA2644	-
hsa-lncRNA2645-1	-
hsa-lncRNA2645-2	-
hsa-lncRNA2646-2	-
hsa-lncRNA2646-4	-
hsa-lncRNA2646-6	-
hsa-lncRNA2647	-
hsa-lncRNA2648	-
hsa-lncRNA2649	-
hsa-lncRNA2651	-
hsa-lncRNA2652	-
hsa-lncRNA2654	-
hsa-lncRNA2655	-
hsa-lncRNA2656	-
hsa-lncRNA2657	-
hsa-lncRNA2658	-
hsa-lncRNA2659	-
hsa-lncRNA2660	-
hsa-lncRNA2663	-
hsa-lncRNA2664	-
hsa-lncRNA2665	-
hsa-lncRNA2666-1	-
hsa-lncRNA2666-2	-
hsa-lncRNA2666-3	-
hsa-lncRNA2667	-
hsa-lncRNA2668	-
hsa-lncRNA2669	-
hsa-lncRNA2670-1	-
hsa-lncRNA2670-2	-
hsa-lncRNA2671	-
hsa-lncRNA2672	-
hsa-lncRNA2673	-
hsa-lncRNA2674	-
hsa-lncRNA2680	-
hsa-lncRNA2681	-
hsa-lncRNA2682	-
hsa-lncRNA2683	-
hsa-lncRNA2684	-
hsa-lncRNA2685	-
hsa-lncRNA2686-1	-
hsa-lncRNA2686-2	-
hsa-lncRNA2687	-
hsa-lncRNA2688	-
hsa-lncRNA2689	-
hsa-lncRNA2690	-
hsa-lncRNA2691	-
hsa-lncRNA2692	-
hsa-lncRNA2693	-
hsa-lncRNA2694	-
hsa-lncRNA2695	-
hsa-lncRNA2696-1	-
hsa-lncRNA2696-2	-
hsa-lncRNA2697	-
hsa-lncRNA2699	-
hsa-lncRNA2700-1	-
hsa-lncRNA2700-2	-
hsa-lncRNA2701	-
hsa-lncRNA2702-1	-
hsa-lncRNA2702-2	-
hsa-lncRNA2703-1	-
hsa-lncRNA2703-2	-
hsa-lncRNA2705	-
hsa-lncRNA2706	-
hsa-lncRNA2707	-
hsa-lncRNA2708	-
hsa-lncRNA2709	-
hsa-lncRNA2710	-
hsa-lncRNA2711-1	-
hsa-lncRNA2711-2	-
hsa-lncRNA2712	-
hsa-lncRNA2713	-
hsa-lncRNA2714	-
hsa-lncRNA2715	-
hsa-lncRNA2717	-
hsa-lncRNA2718	-
hsa-lncRNA2719	-
hsa-lncRNA2720-1	-
hsa-lncRNA2720-2	-
hsa-lncRNA2721	-
hsa-lncRNA2722	-
hsa-lncRNA2723-1	-
hsa-lncRNA2723-8	-
hsa-lncRNA2723-11	-
hsa-lncRNA2724	-
hsa-lncRNA2725	-
hsa-lncRNA2726	-
hsa-lncRNA2727	-
hsa-lncRNA2729	-
hsa-lncRNA2730-1	-
hsa-lncRNA2730-2	-
hsa-lncRNA2731-1	-
hsa-lncRNA2732	-
hsa-lncRNA2733	-
hsa-lncRNA2734-1	-
hsa-lncRNA2734-2	-
hsa-lncRNA2735	-
hsa-lncRNA2737	-
hsa-lncRNA2739	-
hsa-lncRNA2740	-
hsa-lncRNA2743	-
hsa-lncRNA2744	-
hsa-lncRNA2746	-
hsa-lncRNA2747	-
hsa-lncRNA2748	-
hsa-lncRNA2749	-
hsa-lncRNA2752	-
hsa-lncRNA2753	-
hsa-lncRNA2754	-
hsa-lncRNA2755-1	-
hsa-lncRNA2755-2	-
hsa-lncRNA2758	-
hsa-lncRNA2759-1	-
hsa-lncRNA2759-2	-
hsa-lncRNA2760	-
hsa-lncRNA2761	-
hsa-lncRNA2762-1	-
hsa-lncRNA2764	-
hsa-lncRNA2765	-
hsa-lncRNA2766	-
hsa-lncRNA2767	-
hsa-lncRNA2770	-
hsa-lncRNA2771	-
hsa-lncRNA2772	-
hsa-lncRNA2773-3	-
hsa-lncRNA2773-6	-
hsa-lncRNA2776	-
hsa-lncRNA2777	-
hsa-lncRNA2778	-
hsa-lncRNA2779	-
hsa-lncRNA2780-1	-
hsa-lncRNA2780-2	-
hsa-lncRNA2780-3	-
hsa-lncRNA2781	-
hsa-lncRNA2782-2	-
hsa-lncRNA2783-2	-
hsa-lncRNA2784	-
hsa-lncRNA2785	-
hsa-lncRNA2786	-
hsa-lncRNA2787	-
hsa-lncRNA2788	-
hsa-lncRNA2789	-
hsa-lncRNA2791-1	-
hsa-lncRNA2791-2	-
hsa-lncRNA2792	-
hsa-lncRNA2793	-
hsa-lncRNA2794	-
hsa-lncRNA2795	-
hsa-lncRNA2796	-
hsa-lncRNA2798	-
hsa-lncRNA2799	-
hsa-lncRNA2800	-
hsa-lncRNA2802	-
hsa-lncRNA2804	-
hsa-lncRNA2807	-
hsa-lncRNA2808	-
hsa-lncRNA2809	-
hsa-lncRNA2810	-
hsa-lncRNA2811	-
hsa-lncRNA2812	-
hsa-lncRNA2813	-
hsa-lncRNA2815	-
hsa-lncRNA2817	-
hsa-lncRNA2818	-
hsa-lncRNA2819	-
hsa-lncRNA2820	-
hsa-lncRNA2821	-
hsa-lncRNA2823	-
hsa-lncRNA2824	-
hsa-lncRNA2825	-
hsa-lncRNA2826-1	-
hsa-lncRNA2826-2	-
hsa-lncRNA2828	-
hsa-lncRNA2830	-
hsa-lncRNA2831	-
hsa-lncRNA2834	-
hsa-lncRNA2835	-
hsa-lncRNA2836	-
hsa-lncRNA2838-1	-
hsa-lncRNA2838-2	-
hsa-lncRNA2839	-
hsa-lncRNA2841-1	-
hsa-lncRNA2841-2	-
hsa-lncRNA2841-3	-
hsa-lncRNA2846	-
hsa-lncRNA2847	-
hsa-lncRNA2848	-
hsa-lncRNA2849	-
hsa-lncRNA2850	-
hsa-lncRNA2851	-
hsa-lncRNA2853	-
hsa-lncRNA2856	-
hsa-lncRNA2857	-
hsa-lncRNA2858	-
hsa-lncRNA2859	-
hsa-lncRNA2860	-
hsa-lncRNA2863	-
hsa-lncRNA2865	-
hsa-lncRNA2866	-
hsa-lncRNA2868	-
hsa-lncRNA2869-1	-
hsa-lncRNA2869-2	-
hsa-lncRNA2870-1	-
hsa-lncRNA2870-2	-
hsa-lncRNA2870-3	-
hsa-lncRNA2870-4	-
hsa-lncRNA2871	-
hsa-lncRNA2872	-
hsa-lncRNA2874	-
hsa-lncRNA2875	-
hsa-lncRNA2876-1	-
hsa-lncRNA2876-2	-
hsa-lncRNA2877	-
hsa-lncRNA2878	-
hsa-lncRNA2879	-
hsa-lncRNA2880	-
hsa-lncRNA2881	-
hsa-lncRNA2883	-
hsa-lncRNA2884	-
hsa-lncRNA2885-1	-
hsa-lncRNA2885-2	-
hsa-lncRNA2885-3	-
hsa-lncRNA2886-1	-
hsa-lncRNA2886-2	-
hsa-lncRNA2890-1	-
hsa-lncRNA2890-2	-
hsa-lncRNA2891-1	-
hsa-lncRNA2891-2	-
hsa-lncRNA2891-3	-
hsa-lncRNA2891-4	-
hsa-lncRNA2892	-
hsa-lncRNA2893-1	-
hsa-lncRNA2893-2	-
hsa-lncRNA2896	-
hsa-lncRNA2897	-
hsa-lncRNA2900	-
hsa-lncRNA2901	-
hsa-lncRNA2902	-
hsa-lncRNA2903	-
hsa-lncRNA2904	-
hsa-lncRNA2905	-
hsa-lncRNA2906	-
hsa-lncRNA2908-1	-
hsa-lncRNA2910	-
hsa-lncRNA2911	-
hsa-lncRNA2912	-
hsa-lncRNA2913	-
hsa-lncRNA2914	-
hsa-lncRNA2915	-
hsa-lncRNA2917	-
hsa-lncRNA2918	-
hsa-lncRNA2919	-
hsa-lncRNA2922	-
hsa-lncRNA2923	-
hsa-lncRNA2925-1	-
hsa-lncRNA2925-2	-
hsa-lncRNA2925-3	-
hsa-lncRNA2925-4	-
hsa-lncRNA2926	-
hsa-lncRNA2927	-
hsa-lncRNA2928	-
hsa-lncRNA2929	-
hsa-lncRNA2930	-
hsa-lncRNA2931-1	-
hsa-lncRNA2931-2	-
hsa-lncRNA2932	-
hsa-lncRNA2933	-
hsa-lncRNA2934	-
hsa-lncRNA2936-1	-
hsa-lncRNA2936-2	-
hsa-lncRNA2937	-
hsa-lncRNA2938	-
hsa-lncRNA2939	-
hsa-lncRNA2940	-
hsa-lncRNA2941	-
hsa-lncRNA2942	-
hsa-lncRNA2943	-
hsa-lncRNA2944	-
hsa-lncRNA2945	-
hsa-lncRNA2946	-
hsa-lncRNA2947-8	-
hsa-lncRNA2950	-
hsa-lncRNA2951-1	-
hsa-lncRNA2951-2	-
hsa-lncRNA2951-3	-
hsa-lncRNA2952-1	-
hsa-lncRNA2952-2	-
hsa-lncRNA2953-3	-
hsa-lncRNA2956-1	-
hsa-lncRNA2956-2	-
hsa-lncRNA2956-3	-
hsa-lncRNA2959	-
hsa-lncRNA2960-5	-
hsa-lncRNA2961	-
hsa-lncRNA2963	-
hsa-lncRNA2964-1	-
hsa-lncRNA2965	-
hsa-lncRNA2967	-
hsa-lncRNA2969	-
hsa-lncRNA2970	-
hsa-lncRNA2971	-
hsa-lncRNA2972	-
hsa-lncRNA2973	-
hsa-lncRNA2974	-
hsa-lncRNA2976	-
hsa-lncRNA2977	-
hsa-lncRNA2980-1	-
hsa-lncRNA2980-2	-
hsa-lncRNA2980-3	-
hsa-lncRNA2981	-
hsa-lncRNA2982-1	-
hsa-lncRNA2982-2	-
hsa-lncRNA2982-3	-
hsa-lncRNA2982-4	-
hsa-lncRNA2982-5	-
hsa-lncRNA2983	-
hsa-lncRNA2984	-
hsa-lncRNA2985	-
hsa-lncRNA2986	-
hsa-lncRNA2987	-
hsa-lncRNA2988	-
hsa-lncRNA2990	-
hsa-lncRNA2991	-
hsa-lncRNA2992	-
hsa-lncRNA2993	-
hsa-lncRNA2996-1	-
hsa-lncRNA2996-2	-
hsa-lncRNA2997	-
hsa-lncRNA2998	-
hsa-lncRNA2999	-
hsa-lncRNA3000	-
hsa-lncRNA3001-1	-
hsa-lncRNA3001-2	-
hsa-lncRNA3002-1	-
hsa-lncRNA3002-2	-
hsa-lncRNA3004	-
hsa-lncRNA3005	-
hsa-lncRNA3007-1	-
hsa-lncRNA3007-2	-
hsa-lncRNA3007-3	-
hsa-lncRNA3008	-
hsa-lncRNA3009	-
hsa-lncRNA3011	-
hsa-lncRNA3014	-
hsa-lncRNA3015	-
hsa-lncRNA3016	-
hsa-lncRNA3017-1	-
hsa-lncRNA3017-2	-
hsa-lncRNA3017-3	-
hsa-lncRNA3017-4	-
hsa-lncRNA3018	-
hsa-lncRNA3020	-
hsa-lncRNA3022	-
hsa-lncRNA3024-1	-
hsa-lncRNA3024-2	-
hsa-lncRNA3025	-
hsa-lncRNA3026	-
hsa-lncRNA3027	-
hsa-lncRNA3028	-
hsa-lncRNA3029	-
hsa-lncRNA3030	-
hsa-lncRNA3031	-
hsa-lncRNA3032	-
hsa-lncRNA3034	-
hsa-lncRNA3035	-
hsa-lncRNA3036	-
hsa-lncRNA3038	-
hsa-lncRNA3039-4	-
hsa-lncRNA3039-8	-
hsa-lncRNA3039-10	-
hsa-lncRNA3042	-
hsa-lncRNA3044	-
hsa-lncRNA3045	-
hsa-lncRNA3046	-
hsa-lncRNA3047	-
hsa-lncRNA3048	-
hsa-lncRNA3049	-
hsa-lncRNA3050	-
hsa-lncRNA3051	-
hsa-lncRNA3052	-
hsa-lncRNA3054	-
hsa-lncRNA3055	-
hsa-lncRNA3057	-
hsa-lncRNA3058	-
hsa-lncRNA3059	-
hsa-lncRNA3060	-
hsa-lncRNA3061	-
hsa-lncRNA3062	-
hsa-lncRNA3063	-
hsa-lncRNA3064-1	-
hsa-lncRNA3064-2	-
hsa-lncRNA3065	-
hsa-lncRNA3066	-
hsa-lncRNA3067	-
hsa-lncRNA3069	-
hsa-lncRNA3070-2	-
hsa-lncRNA3071	-
hsa-lncRNA3072	-
hsa-lncRNA3073	-
hsa-lncRNA3075	-
hsa-lncRNA3076	-
hsa-lncRNA3077	-
hsa-lncRNA3078	-
hsa-lncRNA3079	-
hsa-lncRNA3080	-
hsa-lncRNA3081	-
hsa-lncRNA3082	-
hsa-lncRNA3083	-
hsa-lncRNA3084	-
hsa-lncRNA3085	-
hsa-lncRNA3086	-
hsa-lncRNA3087	-
hsa-lncRNA3088-1	-
hsa-lncRNA3088-2	-
hsa-lncRNA3089	-
hsa-lncRNA3092	-
hsa-lncRNA3093	-
hsa-lncRNA3095	-
hsa-lncRNA3096	-
hsa-lncRNA3097	-
hsa-lncRNA3099-1	-
hsa-lncRNA3099-2	-
hsa-lncRNA3100	-
hsa-lncRNA3101	-
hsa-lncRNA3102	-
hsa-lncRNA3103	-
hsa-lncRNA3104	-
hsa-lncRNA3105	-
hsa-lncRNA3108	-
hsa-lncRNA3111-1	-
hsa-lncRNA3111-2	-
hsa-lncRNA3111-3	-
hsa-lncRNA3112	-
hsa-lncRNA3114	-
hsa-lncRNA3115	-
hsa-lncRNA3116	-
hsa-lncRNA3117	-
hsa-lncRNA3119	-
hsa-lncRNA3121	-
hsa-lncRNA3122-1	-
hsa-lncRNA3124-1	-
hsa-lncRNA3124-2	-
hsa-lncRNA3124-3	-
hsa-lncRNA3125	-
hsa-lncRNA3126	-
hsa-lncRNA3129	-
hsa-lncRNA3130	-
hsa-lncRNA3131-1	-
hsa-lncRNA3131-2	-
hsa-lncRNA3131-3	-
hsa-lncRNA3131-4	-
hsa-lncRNA3138	-
hsa-lncRNA3139	-
hsa-lncRNA3140	-
hsa-lncRNA3141-1	-
hsa-lncRNA3141-2	-
hsa-lncRNA3142	-
hsa-lncRNA3143	-
hsa-lncRNA3144	-
hsa-lncRNA3145	-
hsa-lncRNA3146	-
hsa-lncRNA3147-6	-
hsa-lncRNA3147-9	-
hsa-lncRNA3148	-
hsa-lncRNA3149	-
hsa-lncRNA3150-2	-
hsa-lncRNA3150-3	-
hsa-lncRNA3151	-
hsa-lncRNA3152	-
hsa-lncRNA3153	-
hsa-lncRNA3154	-
hsa-lncRNA3155	-
hsa-lncRNA3156	-
hsa-lncRNA3157	-
hsa-lncRNA3159	-
hsa-lncRNA3160	-
hsa-lncRNA3161-1	-
hsa-lncRNA3161-2	-
hsa-lncRNA3162	-
hsa-lncRNA3163	-
hsa-lncRNA3165	-
hsa-lncRNA3166-1	-
hsa-lncRNA3166-2	-
hsa-lncRNA3167	-
hsa-lncRNA3168	-
hsa-lncRNA3169-1	-
hsa-lncRNA3169-2	-
hsa-lncRNA3169-3	-
hsa-lncRNA3170	-
hsa-lncRNA3171	-
hsa-lncRNA3172	-
hsa-lncRNA3173	-
hsa-lncRNA3174-1	-
hsa-lncRNA3174-2	-
hsa-lncRNA3174-3	-
hsa-lncRNA3174-4	-
hsa-lncRNA3175-1	-
hsa-lncRNA3175-2	-
hsa-lncRNA3176	-
hsa-lncRNA3178	-
hsa-lncRNA3180	-
hsa-lncRNA3183	-
hsa-lncRNA3184	-
hsa-lncRNA3187-1	-
hsa-lncRNA3187-2	-
hsa-lncRNA3188	-
hsa-lncRNA3189	-
hsa-lncRNA3190	-
hsa-lncRNA3191	-
hsa-lncRNA3194	-
hsa-lncRNA3195	-
hsa-lncRNA3196	-
hsa-lncRNA3197	-
hsa-lncRNA3198	-
hsa-lncRNA3199	-
hsa-lncRNA3200	-
hsa-lncRNA3201-1	-
hsa-lncRNA3201-2	-
hsa-lncRNA3202-1	-
hsa-lncRNA3203	-
hsa-lncRNA3204	-
hsa-lncRNA3206	-
hsa-lncRNA3207	-
hsa-lncRNA3208-1	-
hsa-lncRNA3209-1	-
hsa-lncRNA3209-2	-
hsa-lncRNA3210-1	-
hsa-lncRNA3210-2	-
hsa-lncRNA3211	-
hsa-lncRNA3212	-
hsa-lncRNA3214	-
hsa-lncRNA3215-2	-
hsa-lncRNA3215-3	-
hsa-lncRNA3216	-
hsa-lncRNA3217	-
hsa-lncRNA3218	-
hsa-lncRNA3219	-
hsa-lncRNA3220	-
hsa-lncRNA3221	-
hsa-lncRNA3222	-
hsa-lncRNA3223	-
hsa-lncRNA3225-1	-
hsa-lncRNA3225-2	-
hsa-lncRNA3226	-
hsa-lncRNA3227	-
hsa-lncRNA3228	-
hsa-lncRNA3229	-
hsa-lncRNA3230	-
hsa-lncRNA3231-1	-
hsa-lncRNA3231-2	-
hsa-lncRNA3232-1	-
hsa-lncRNA3232-2	-
hsa-lncRNA3232-3	-
hsa-lncRNA3233	-
hsa-lncRNA3236	-
hsa-lncRNA3237	-
hsa-lncRNA3238-1	-
hsa-lncRNA3238-2	-
hsa-lncRNA3240	-
hsa-lncRNA3241	-
hsa-lncRNA3246	-
hsa-lncRNA3248	-
hsa-lncRNA3249	-
hsa-lncRNA3251	-
hsa-lncRNA3252	-
hsa-lncRNA3253	-
hsa-lncRNA3254	-
hsa-lncRNA3255-1	-
hsa-lncRNA3255-2	-
hsa-lncRNA3255-3	-
hsa-lncRNA3256-1	-
hsa-lncRNA3256-2	-
hsa-lncRNA3257	-
hsa-lncRNA3258	-
hsa-lncRNA3259	-
hsa-lncRNA3263	-
hsa-lncRNA3264-1	-
hsa-lncRNA3264-2	-
hsa-lncRNA3264-3	-
hsa-lncRNA3265	-
hsa-lncRNA3266	-
hsa-lncRNA3267	-
hsa-lncRNA3268	-
hsa-lncRNA3269	-
hsa-lncRNA3270	-
hsa-lncRNA3271	-
hsa-lncRNA3272	-
hsa-lncRNA3273	-
hsa-lncRNA3274	-
hsa-lncRNA3277	-
hsa-lncRNA3278	-
hsa-lncRNA3279-1	-
hsa-lncRNA3279-2	-
hsa-lncRNA3281	-
hsa-lncRNA3282	-
hsa-lncRNA3283-1	-
hsa-lncRNA3283-2	-
hsa-lncRNA3283-3	-
hsa-lncRNA3283-4	-
hsa-lncRNA3285	-
hsa-lncRNA3286	-
hsa-lncRNA3287	-
hsa-lncRNA3289	-
hsa-lncRNA3290	-
hsa-lncRNA3292	-
hsa-lncRNA3294	-
hsa-lncRNA3296	-
hsa-lncRNA3297	-
hsa-lncRNA3298	-
hsa-lncRNA3299	-
hsa-lncRNA3300	-
hsa-lncRNA3301	-
hsa-lncRNA3302	-
hsa-lncRNA3303	-
hsa-lncRNA3304	-
hsa-lncRNA3305	-
hsa-lncRNA3306	-
hsa-lncRNA3307-6	-
hsa-lncRNA3309-1	-
hsa-lncRNA3309-4	-
hsa-lncRNA3309-8	-
hsa-lncRNA3310	-
hsa-lncRNA3311	-
hsa-lncRNA3312	-
hsa-lncRNA3315	-
hsa-lncRNA3317	-
hsa-lncRNA3318	-
hsa-lncRNA3319	-
hsa-lncRNA3320-1	-
hsa-lncRNA3320-2	-
hsa-lncRNA3321	-
hsa-lncRNA3322	-
hsa-lncRNA3324-1	-
hsa-lncRNA3324-2	-
hsa-lncRNA3324-3	-
hsa-lncRNA3324-4	-
hsa-lncRNA3325	-
hsa-lncRNA3328	-
hsa-lncRNA3329-2	-
hsa-lncRNA3330	-
hsa-lncRNA3331	-
hsa-lncRNA3332	-
hsa-lncRNA3333-1	-
hsa-lncRNA3333-2	-
hsa-lncRNA3334	-
hsa-lncRNA3335-1	-
hsa-lncRNA3335-2	-
hsa-lncRNA3336-1	-
hsa-lncRNA3336-2	-
hsa-lncRNA3338	-
hsa-lncRNA3339	-
hsa-lncRNA3340	-
hsa-lncRNA3341	-
hsa-lncRNA3343-1	-
hsa-lncRNA3343-2	-
hsa-lncRNA3344	-
hsa-lncRNA3345	-
hsa-lncRNA3346	-
hsa-lncRNA3347	-
hsa-lncRNA3348-1	-
hsa-lncRNA3348-2	-
hsa-lncRNA3352-1	-
hsa-lncRNA3352-2	-
hsa-lncRNA3353-1	-
hsa-lncRNA3353-2	-
hsa-lncRNA3354	-
hsa-lncRNA3355	-
hsa-lncRNA3356-1	-
hsa-lncRNA3356-2	-
hsa-lncRNA3357	-
hsa-lncRNA3358	-
hsa-lncRNA3359	-
hsa-lncRNA3360	-
hsa-lncRNA3361	-
hsa-lncRNA3362	-
hsa-lncRNA3363-1	-
hsa-lncRNA3363-2	-
hsa-lncRNA3364	-
hsa-lncRNA3366	-
hsa-lncRNA3367	-
hsa-lncRNA3369	-
hsa-lncRNA3371	-
hsa-lncRNA3372	-
hsa-lncRNA3373-1	-
hsa-lncRNA3373-2	-
hsa-lncRNA3374	-
hsa-lncRNA3376	-
hsa-lncRNA3377	-
hsa-lncRNA3378	-
hsa-lncRNA3379	-
hsa-lncRNA3380	-
hsa-lncRNA3381	-
hsa-lncRNA3382	-
hsa-lncRNA3383	-
hsa-lncRNA3385-1	-
hsa-lncRNA3385-2	-
hsa-lncRNA3386-2	-
hsa-lncRNA3386-3	-
hsa-lncRNA3388	-
hsa-lncRNA3389	-
hsa-lncRNA3391	-
hsa-lncRNA3392	-
hsa-lncRNA3393-6	-
hsa-lncRNA3393-9	-
hsa-lncRNA3393-13	-
hsa-lncRNA3394-1	-
hsa-lncRNA3394-3	-
hsa-lncRNA3395	-
hsa-lncRNA3398	-
hsa-lncRNA3399	-
hsa-lncRNA3400	-
hsa-lncRNA3401	-
hsa-lncRNA3402	-
hsa-lncRNA3403	-
hsa-lncRNA3405-1	-
hsa-lncRNA3405-2	-
hsa-lncRNA3407	-
hsa-lncRNA3408	-
hsa-lncRNA3409	-
hsa-lncRNA3410	-
hsa-lncRNA3411-1	-
hsa-lncRNA3411-2	-
hsa-lncRNA3412	-
hsa-lncRNA3413	-
hsa-lncRNA3414	-
hsa-lncRNA3415-3	-
hsa-lncRNA3417	-
hsa-lncRNA3418	-
hsa-lncRNA3419-1	-
hsa-lncRNA3419-2	-
hsa-lncRNA3419-3	-
hsa-lncRNA3420-3	-
hsa-lncRNA3421	-
hsa-lncRNA3422	-
hsa-lncRNA3423	-
hsa-lncRNA3424	-
hsa-lncRNA3425	-
